# Synthetic prototype data — not real customer bookings. DO NOT insert into public.bookings.
provider_id,date,city,service_id,service_name,booking_count,completed_count,cancelled_count,rejected_count,rating,active_jobs,daily_earnings_proxy
prov-chennai-12,2026-08-02,Bengaluru,srv-plumb-01,Plumbing Repair & Leakage Fix,3,3,0,0,4.64,1,1247
prov-visakhapatnam-plumbing-repair-leakage-fix,2026-08-02,Bhopal,srv-carp-01,Carpentry & Furniture Assembly,5,5,0,0,4.73,2,2300
prov-jaipur-society-common-area-sanitization,2026-08-02,Bhopal,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.5,0,0
prov-patna-car-washing,2026-08-02,Bhopal,srv-pest-01,Organic Pest Control,2,2,0,0,4.62,1,1685
prov-lucknow-car-washing,2026-08-02,Bhopal,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.63,0,0
prov-siliguri-elder-assistance-companionship,2026-08-02,Bhopal,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.65,1,885
prov-chennai-most-01,2026-08-02,Chennai,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.88,0,1331
prov-hyderabad-plumbing-repair-leakage-fix,2026-08-02,Chennai,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.53,0,0
prov-delhi-society-common-area-sanitization,2026-08-02,Chennai,srv-cook-01,Home Chef & Meal Preparation,2,1,0,1,4.46,4,599
prov-visakhapatnam-organic-pest-control,2026-08-02,Chennai,srv-cook-01,Home Chef & Meal Preparation,0,0,0,0,4.54,0,0
prov-chennai-home-chef-meal-preparation,2026-08-02,Chennai,srv-elder-01,Elder Assistance & Companionship,2,2,0,0,4.81,1,949
prov-kolkata-organic-pest-control,2026-08-02,Chennai,srv-elec-01,Electrical Repair & Wiring,2,2,0,0,4.57,1,804
prov-priya-02,2026-08-02,Chennai,srv-garden-01,Gardening & Balcony Greenery,1,1,0,0,4.63,0,522
prov-hyderabad-society-common-area-sanitization,2026-08-02,Chennai,srv-move-01,Moving & Heavy Lifting Assistance,1,1,0,0,4.6,5,834
prov-jaipur-organic-pest-control,2026-08-02,Chennai,srv-move-01,Moving & Heavy Lifting Assistance,0,0,0,0,4.49,0,0
prov-chennai-carpentry-furniture-assembly,2026-08-02,Chennai,srv-paint-01,Wall Painting & Waterproofing,2,2,0,0,4.68,1,3660
prov-chennai-gardening-balcony-greenery,2026-08-02,Chennai,srv-pest-01,Organic Pest Control,3,3,0,0,4.92,1,2612
prov-chennai-closet-organiser,2026-08-02,Chennai,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.75,0,0
prov-chennai-community-event-sound-electrical-setup,2026-08-02,Chennai,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,3.82,0,425
prov-chennai-moving-heavy-lifting-assistance,2026-08-02,Chennai,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.81,0,0
prov-delhi-most-02,2026-08-02,Coimbatore,srv-carp-01,Carpentry & Furniture Assembly,1,1,0,0,4.69,0,449
prov-gurgaon-elder-assistance-companionship,2026-08-02,Coimbatore,srv-carp-01,Carpentry & Furniture Assembly,2,2,0,0,4.72,1,1079
prov-indore-most-01,2026-08-02,Coimbatore,srv-carp-01,Carpentry & Furniture Assembly,1,1,0,0,4.52,0,465
prov-siliguri-most-02,2026-08-02,Coimbatore,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.77,0,1308
prov-bengaluru-most-02,2026-08-02,Coimbatore,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.68,0,0
prov-ahmedabad-organic-pest-control,2026-08-02,Coimbatore,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.66,0,0
prov-ahmedabad-10,2026-08-02,Coimbatore,srv-pest-01,Organic Pest Control,1,1,0,0,4.59,0,971
prov-jaipur-20,2026-08-02,Coimbatore,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.59,0,445
prov-pune-society-common-area-sanitization,2026-08-02,Coimbatore,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.47,0,0
prov-gurgaon-car-washing,2026-08-02,Coimbatore,srv-soc-clean-01,Society Common Area Sanitization,3,3,0,0,4.52,1,8196
prov-mumbai-plumbing-repair-leakage-fix,2026-08-02,Coimbatore,srv-soc-event-01,Community Event Sound & Electrical Setup,1,1,0,0,4.67,0,1961
prov-amit-03,2026-08-02,Delhi NCR,srv-ac-01,AC Deep Foam Jet Servicing,3,3,0,0,4.94,1,2121
prov-delhi-most-01,2026-08-02,Delhi NCR,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.86,0,1393
prov-delhi-most-03,2026-08-02,Delhi NCR,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.88,0,1239
prov-siliguri-plumbing-repair-leakage-fix,2026-08-02,Delhi NCR,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.56,0,0
prov-delhi-home-chef-meal-preparation,2026-08-02,Delhi NCR,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.94,0,0
prov-gurgaon-society-common-area-sanitization,2026-08-02,Delhi NCR,srv-elec-01,Electrical Repair & Wiring,1,1,0,0,4.69,0,363
prov-patna-wall-painting-waterproofing,2026-08-02,Delhi NCR,srv-garden-01,Gardening & Balcony Greenery,0,0,0,0,4.59,0,0
prov-delhi-carpentry-furniture-assembly,2026-08-02,Delhi NCR,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.85,0,2046
prov-delhi-gardening-balcony-greenery,2026-08-02,Delhi NCR,srv-pest-01,Organic Pest Control,3,3,0,0,4.99,1,2695
prov-delhi-07,2026-08-02,Delhi NCR,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.98,0,438
prov-delhi-closet-organiser,2026-08-02,Delhi NCR,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.83,0,440
prov-delhi-community-event-sound-electrical-setup,2026-08-02,Delhi NCR,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.76,1,929
prov-delhi-moving-heavy-lifting-assistance,2026-08-02,Delhi NCR,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.83,0,0
prov-indore-car-washing,2026-08-02,Delhi NCR,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,2,0,0,4.67,1,6754
prov-lucknow-elder-assistance-companionship,2026-08-02,Delhi NCR,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,0,0,0,0,4.71,0,0
prov-gurgaon-wall-painting-waterproofing,2026-08-02,Gurugram,srv-carp-01,Carpentry & Furniture Assembly,1,1,0,0,4.63,0,546
prov-gurgaon-most-02,2026-08-02,Gurugram,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.93,0,1342
prov-chennai-wall-painting-waterproofing,2026-08-02,Gurugram,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.55,0,0
prov-gurgaon-home-chef-meal-preparation,2026-08-02,Gurugram,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,5.0,0,0
prov-gurgaon-carpentry-furniture-assembly,2026-08-02,Gurugram,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.72,3,0
prov-gurgaon-gardening-balcony-greenery,2026-08-02,Gurugram,srv-pest-01,Organic Pest Control,1,1,0,0,4.95,0,843
prov-gurgaon-closet-organiser,2026-08-02,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,3,3,0,0,5.0,1,1273
prov-gurgaon-community-event-sound-electrical-setup,2026-08-02,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,3,3,0,0,4.87,1,1395
prov-gurgaon-moving-heavy-lifting-assistance,2026-08-02,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,5.0,0,452
prov-patna-elder-assistance-companionship,2026-08-02,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.46,0,493
prov-siliguri-18,2026-08-02,Gurugram,srv-soc-event-01,Community Event Sound & Electrical Setup,1,1,0,0,4.56,0,1911
prov-hyderabad-19,2026-08-02,Hyderabad,srv-carp-01,Carpentry & Furniture Assembly,0,0,0,0,4.9,2,0
prov-hyderabad-most-01,2026-08-02,Hyderabad,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.69,0,1198
prov-hyderabad-home-chef-meal-preparation,2026-08-02,Hyderabad,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.96,0,0
prov-indore-society-common-area-sanitization,2026-08-02,Hyderabad,srv-elder-01,Elder Assistance & Companionship,2,2,0,0,4.65,1,1052
prov-pune-plumbing-repair-leakage-fix,2026-08-02,Hyderabad,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.48,0,0
prov-visakhapatnam-wall-painting-waterproofing,2026-08-02,Hyderabad,srv-elder-01,Elder Assistance & Companionship,2,2,0,0,4.47,1,943
prov-hyderabad-carpentry-furniture-assembly,2026-08-02,Hyderabad,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.9,3,1852
prov-hyderabad-gardening-balcony-greenery,2026-08-02,Hyderabad,srv-pest-01,Organic Pest Control,0,0,0,0,4.98,0,0
prov-siliguri-gardening-balcony-greenery,2026-08-02,Hyderabad,srv-pest-01,Organic Pest Control,0,0,0,0,4.94,0,0
prov-chennai-most-02,2026-08-02,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.47,0,483
prov-hyderabad-closet-organiser,2026-08-02,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.61,0,0
prov-hyderabad-community-event-sound-electrical-setup,2026-08-02,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.93,0,0
prov-hyderabad-moving-heavy-lifting-assistance,2026-08-02,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,5.0,0,0
prov-ahmedabad-society-common-area-sanitization,2026-08-02,Hyderabad,srv-soc-clean-01,Society Common Area Sanitization,0,0,0,0,4.58,0,0
prov-indore-elder-assistance-companionship,2026-08-02,Hyderabad,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,4.62,0,0
prov-lucknow-wall-painting-waterproofing,2026-08-02,Hyderabad,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,4.47,0,0
prov-siliguri-wall-painting-waterproofing,2026-08-02,Hyderabad,srv-soc-event-01,Community Event Sound & Electrical Setup,1,1,0,0,4.75,0,1647
prov-delhi-elder-assistance-companionship,2026-08-02,Indore,srv-carp-01,Carpentry & Furniture Assembly,0,0,0,0,4.66,0,0
prov-indore-organic-pest-control,2026-08-02,Indore,srv-carp-01,Carpentry & Furniture Assembly,1,1,0,0,4.7,0,532
prov-indore-most-02,2026-08-02,Indore,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.67,0,1365
prov-indore-home-chef-meal-preparation,2026-08-02,Indore,srv-elder-01,Elder Assistance & Companionship,2,2,0,0,4.82,1,1023
prov-indore-carpentry-furniture-assembly,2026-08-02,Indore,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,5.0,0,0
prov-kolkata-most-02,2026-08-02,Indore,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.47,0,1830
prov-kolkata-plumbing-repair-leakage-fix,2026-08-02,Indore,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.63,0,0
prov-hyderabad-car-washing,2026-08-02,Indore,srv-pest-01,Organic Pest Control,3,2,0,1,4.61,1,1827
prov-indore-gardening-balcony-greenery,2026-08-02,Indore,srv-pest-01,Organic Pest Control,1,1,0,0,4.97,0,827
prov-ahmedabad-plumbing-repair-leakage-fix,2026-08-02,Indore,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.5,1,948
prov-indore-closet-organiser,2026-08-02,Indore,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.97,0,0
prov-indore-community-event-sound-electrical-setup,2026-08-02,Indore,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.95,0,404
prov-indore-moving-heavy-lifting-assistance,2026-08-02,Indore,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.97,0,0
prov-jaipur-plumbing-repair-leakage-fix,2026-08-02,Indore,srv-soc-clean-01,Society Common Area Sanitization,2,2,0,0,4.57,1,4736
prov-delhi-organic-pest-control,2026-08-02,Indore,srv-soc-event-01,Community Event Sound & Electrical Setup,1,1,0,0,4.62,0,1620
prov-bengaluru-organic-pest-control,2026-08-02,Jaipur,srv-clean-01,Full Home Deep Cleaning,2,2,0,0,4.68,1,2630
prov-jaipur-home-chef-meal-preparation,2026-08-02,Jaipur,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.86,0,506
prov-siliguri-home-chef-meal-preparation,2026-08-02,Jaipur,srv-elder-01,Elder Assistance & Companionship,3,3,0,0,4.81,1,1642
prov-mumbai-organic-pest-control,2026-08-02,Jaipur,srv-garden-01,Gardening & Balcony Greenery,1,1,0,0,4.56,0,530
prov-jaipur-carpentry-furniture-assembly,2026-08-02,Jaipur,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.7,0,2196
prov-jaipur-gardening-balcony-greenery,2026-08-02,Jaipur,srv-pest-01,Organic Pest Control,2,2,0,0,4.88,1,1827
prov-jaipur-community-event-sound-electrical-setup,2026-08-02,Jaipur,srv-plumb-01,Plumbing Repair & Leakage Fix,3,2,1,0,4.76,1,817
prov-jaipur-most-02,2026-08-02,Jaipur,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.8,0,0
prov-jaipur-moving-heavy-lifting-assistance,2026-08-02,Jaipur,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.96,0,0
prov-siliguri-community-event-sound-electrical-setup,2026-08-02,Jaipur,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.81,0,469
prov-bengaluru-wall-painting-waterproofing,2026-08-02,Kochi,srv-ac-01,AC Deep Foam Jet Servicing,3,3,0,0,4.74,1,2305
prov-chennai-plumbing-repair-leakage-fix,2026-08-02,Kochi,srv-ac-01,AC Deep Foam Jet Servicing,1,1,0,0,4.65,0,696
prov-gurgaon-08,2026-08-02,Kochi,srv-clean-01,Full Home Deep Cleaning,2,2,0,0,4.46,1,2566
prov-mumbai-most-01,2026-08-02,Kochi,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.71,0,1416
prov-sunita-06,2026-08-02,Kochi,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.74,0,0
prov-jaipur-wall-painting-waterproofing,2026-08-02,Kochi,srv-cook-01,Home Chef & Meal Preparation,0,0,0,0,4.72,0,0
prov-pune-elder-assistance-companionship,2026-08-02,Kochi,srv-elec-01,Electrical Repair & Wiring,2,2,0,0,4.54,1,871
prov-chennai-organic-pest-control,2026-08-02,Kochi,srv-garden-01,Gardening & Balcony Greenery,3,3,0,0,4.68,1,1623
prov-kolkata-wall-painting-waterproofing,2026-08-02,Kochi,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,1,0,0,4.58,0,3495
prov-patna-organic-pest-control,2026-08-02,Kolkata,srv-ac-01,AC Deep Foam Jet Servicing,2,2,0,0,4.65,1,1321
prov-jaipur-car-washing,2026-08-02,Kolkata,srv-clean-01,Full Home Deep Cleaning,3,3,0,0,4.63,1,4285
prov-kolkata-most-01,2026-08-02,Kolkata,srv-clean-01,Full Home Deep Cleaning,5,3,2,0,4.87,4,3744
prov-kolkata-home-chef-meal-preparation,2026-08-02,Kolkata,srv-elder-01,Elder Assistance & Companionship,6,3,3,0,3.5,3,1494
prov-ahmedabad-most-02,2026-08-02,Kolkata,srv-elec-01,Electrical Repair & Wiring,0,0,0,0,4.6,0,0
prov-patna-plumbing-repair-leakage-fix,2026-08-02,Kolkata,srv-elec-01,Electrical Repair & Wiring,1,1,0,0,4.48,0,436
prov-visakhapatnam-elder-assistance-companionship,2026-08-02,Kolkata,srv-elec-01,Electrical Repair & Wiring,1,1,0,0,4.56,0,371
prov-jaipur-closet-organiser,2026-08-02,Kolkata,srv-garden-01,Gardening & Balcony Greenery,0,0,0,0,4.66,0,0
prov-kolkata-17,2026-08-02,Kolkata,srv-garden-01,Gardening & Balcony Greenery,2,2,0,0,4.98,1,1050
prov-lucknow-most-01,2026-08-02,Kolkata,srv-garden-01,Gardening & Balcony Greenery,1,1,0,0,4.62,0,450
prov-chennai-society-common-area-sanitization,2026-08-02,Kolkata,srv-move-01,Moving & Heavy Lifting Assistance,1,1,0,0,4.56,0,746
prov-kolkata-carpentry-furniture-assembly,2026-08-02,Kolkata,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,5.0,0,0
prov-kolkata-gardening-balcony-greenery,2026-08-02,Kolkata,srv-pest-01,Organic Pest Control,2,2,0,0,4.84,1,1852
prov-kolkata-closet-organiser,2026-08-02,Kolkata,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.78,1,899
prov-kolkata-community-event-sound-electrical-setup,2026-08-02,Kolkata,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.86,1,819
prov-kolkata-moving-heavy-lifting-assistance,2026-08-02,Kolkata,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.65,0,0
prov-siliguri-moving-heavy-lifting-assistance,2026-08-02,Kolkata,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.79,1,852
prov-lucknow-most-02,2026-08-02,Lucknow,srv-clean-01,Full Home Deep Cleaning,2,2,0,0,4.93,1,2464
prov-lucknow-home-chef-meal-preparation,2026-08-02,Lucknow,srv-elder-01,Elder Assistance & Companionship,2,2,0,0,4.95,1,1097
prov-visakhapatnam-society-common-area-sanitization,2026-08-02,Lucknow,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.62,0,0
prov-lucknow-carpentry-furniture-assembly,2026-08-02,Lucknow,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.95,0,0
prov-lucknow-gardening-balcony-greenery,2026-08-02,Lucknow,srv-pest-01,Organic Pest Control,1,1,0,0,4.91,0,827
prov-lucknow-closet-organiser,2026-08-02,Lucknow,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,5.0,0,0
prov-lucknow-community-event-sound-electrical-setup,2026-08-02,Lucknow,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.93,0,0
prov-lucknow-moving-heavy-lifting-assistance,2026-08-02,Lucknow,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.67,1,826
prov-siliguri-closet-organiser,2026-08-02,Lucknow,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.83,0,0
prov-mumbai-car-washing,2026-08-02,Lucknow,srv-soc-clean-01,Society Common Area Sanitization,2,2,0,0,4.64,1,5141
prov-gurgaon-plumbing-repair-leakage-fix,2026-08-02,Mumbai,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.49,0,1290
prov-mumbai-09,2026-08-02,Mumbai,srv-clean-01,Full Home Deep Cleaning,4,4,0,0,5.0,2,4872
prov-mumbai-most-02,2026-08-02,Mumbai,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.81,0,0
prov-mumbai-home-chef-meal-preparation,2026-08-02,Mumbai,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.92,0,0
prov-hyderabad-elder-assistance-companionship,2026-08-02,Mumbai,srv-elec-01,Electrical Repair & Wiring,5,3,2,0,4.61,2,1249
prov-mumbai-carpentry-furniture-assembly,2026-08-02,Mumbai,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.75,0,0
prov-mumbai-gardening-balcony-greenery,2026-08-02,Mumbai,srv-pest-01,Organic Pest Control,1,1,0,0,4.85,0,915
prov-mumbai-closet-organiser,2026-08-02,Mumbai,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.8,0,0
prov-mumbai-community-event-sound-electrical-setup,2026-08-02,Mumbai,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.94,0,490
prov-mumbai-moving-heavy-lifting-assistance,2026-08-02,Mumbai,srv-plumb-01,Plumbing Repair & Leakage Fix,2,1,1,0,4.92,1,443
prov-gurgaon-organic-pest-control,2026-08-02,Mumbai,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,1,1,0,4.48,1,3816
prov-siliguri-most-01,2026-08-02,Nagpur,srv-carp-01,Carpentry & Furniture Assembly,1,1,0,0,4.59,0,500
prov-bengaluru-car-washing,2026-08-02,Nagpur,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.49,0,0
prov-chennai-elder-assistance-companionship,2026-08-02,Nagpur,srv-pest-01,Organic Pest Control,0,0,0,0,4.61,0,0
prov-pune-wall-painting-waterproofing,2026-08-02,Nagpur,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.75,0,413
prov-chennai-car-washing,2026-08-02,Nagpur,srv-soc-clean-01,Society Common Area Sanitization,0,0,0,0,4.59,0,0
prov-rahul-02,2026-08-02,Nagpur,srv-soc-clean-01,Society Common Area Sanitization,4,4,0,0,4.53,1,9826
prov-visakhapatnam-car-washing,2026-08-02,Nagpur,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,4.75,0,0
prov-bengaluru-elder-assistance-companionship,2026-08-02,Patna,srv-ac-01,AC Deep Foam Jet Servicing,2,2,0,0,4.49,1,1458
prov-gurgaon-most-01,2026-08-02,Patna,srv-clean-01,Full Home Deep Cleaning,2,2,0,0,4.47,1,2677
prov-patna-most-02,2026-08-02,Patna,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.93,0,1327
prov-rahul-05,2026-08-02,Patna,srv-cook-01,Home Chef & Meal Preparation,0,0,0,0,5.0,0,0
prov-patna-home-chef-meal-preparation,2026-08-02,Patna,srv-elder-01,Elder Assistance & Companionship,2,2,0,0,4.89,1,1052
prov-indore-plumbing-repair-leakage-fix,2026-08-02,Patna,srv-elec-01,Electrical Repair & Wiring,0,0,0,0,4.51,0,0
prov-jaipur-elder-assistance-companionship,2026-08-02,Patna,srv-garden-01,Gardening & Balcony Greenery,1,1,0,0,4.62,0,468
prov-hyderabad-most-02,2026-08-02,Patna,srv-move-01,Moving & Heavy Lifting Assistance,0,0,0,0,4.74,0,0
prov-kolkata-elder-assistance-companionship,2026-08-02,Patna,srv-move-01,Moving & Heavy Lifting Assistance,2,2,0,0,4.63,1,1604
prov-patna-carpentry-furniture-assembly,2026-08-02,Patna,srv-paint-01,Wall Painting & Waterproofing,2,2,0,0,4.94,1,3904
prov-patna-gardening-balcony-greenery,2026-08-02,Patna,srv-pest-01,Organic Pest Control,1,1,0,0,4.93,0,976
prov-patna-closet-organiser,2026-08-02,Patna,srv-plumb-01,Plumbing Repair & Leakage Fix,3,3,0,0,4.82,1,1364
prov-patna-community-event-sound-electrical-setup,2026-08-02,Patna,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,5.0,0,0
prov-patna-moving-heavy-lifting-assistance,2026-08-02,Patna,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,5.0,0,0
prov-patna-15,2026-08-02,Patna,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,5.0,0,0
prov-vizag-most-01,2026-08-02,Patna,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,0,0,0,0,4.68,0,0
prov-pune-most-01,2026-08-02,Pune,srv-clean-01,Full Home Deep Cleaning,5,3,2,0,4.92,2,3581
prov-pune-home-chef-meal-preparation,2026-08-02,Pune,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.87,0,0
prov-jaipur-most-01,2026-08-02,Pune,srv-garden-01,Gardening & Balcony Greenery,1,1,0,0,4.52,0,485
prov-lucknow-society-common-area-sanitization,2026-08-02,Pune,srv-move-01,Moving & Heavy Lifting Assistance,4,3,1,0,4.74,2,2606
prov-pune-11,2026-08-02,Pune,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.86,0,2180
prov-pune-carpentry-furniture-assembly,2026-08-02,Pune,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.81,0,0
prov-siliguri-carpentry-furniture-assembly,2026-08-02,Pune,srv-paint-01,Wall Painting & Waterproofing,2,2,0,0,4.79,1,3689
prov-pune-gardening-balcony-greenery,2026-08-02,Pune,srv-pest-01,Organic Pest Control,0,0,0,0,4.68,0,0
prov-pune-closet-organiser,2026-08-02,Pune,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.76,1,942
prov-pune-community-event-sound-electrical-setup,2026-08-02,Pune,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,5.0,0,455
prov-pune-moving-heavy-lifting-assistance,2026-08-02,Pune,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.99,0,0
prov-ahmedabad-wall-painting-waterproofing,2026-08-02,Pune,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,5,5,0,0,4.63,5,15906
prov-indore-14,2026-08-02,Surat,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.55,0,0
prov-mumbai-wall-painting-waterproofing,2026-08-02,Surat,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.68,0,0
prov-patna-society-common-area-sanitization,2026-08-02,Surat,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.71,0,0
prov-pune-most-02,2026-08-02,Surat,srv-pest-01,Organic Pest Control,1,1,0,0,4.51,0,834
prov-bengaluru-plumbing-repair-leakage-fix,2026-08-02,Surat,srv-plumb-01,Plumbing Repair & Leakage Fix,3,3,0,0,4.51,1,1286
prov-ahmedabad-car-washing,2026-08-02,Surat,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,4.61,0,0
prov-patna-most-01,2026-08-02,Surat,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,4.63,0,0
prov-hyderabad-wall-painting-waterproofing,2026-08-02,Vadodara,srv-ac-01,AC Deep Foam Jet Servicing,4,4,0,0,4.48,1,2652
prov-mumbai-society-common-area-sanitization,2026-08-02,Vadodara,srv-ac-01,AC Deep Foam Jet Servicing,2,2,0,0,4.61,1,1415
prov-neha-04,2026-08-02,Vadodara,srv-cook-01,Home Chef & Meal Preparation,2,2,0,0,4.59,1,1203
prov-pune-car-washing,2026-08-02,Vadodara,srv-cook-01,Home Chef & Meal Preparation,1,1,0,0,4.6,0,670
